analysis_date,yhat,yhat_lower,yhat_upper,metric
2025-07-16,47.08303262841035,-273.2388479593525,357.2895666026621,engagement_velocity
2025-07-17,74.7533659711813,-239.01001693990162,388.346611381364,engagement_velocity
2025-07-18,65.11162264576171,-262.1078251094297,374.252672925346,engagement_velocity
2025-07-19,53.072957412155155,-273.63646988714277,372.9840144769451,engagement_velocity
2025-07-20,310.3998232979253,-32.42310753004873,664.0534018657115,engagement_velocity
2025-07-21,107.69702779002282,-248.1622228269302,425.7037519178943,engagement_velocity
2025-07-22,161.2501912398315,-146.54152506185864,484.3457346579842,engagement_velocity
2025-07-23,51.61027420433962,-290.4467564222468,408.8863638249354,engagement_velocity
2025-07-24,79.28060756142351,-258.35131570366025,378.1376975223454,engagement_velocity
2025-07-25,69.63886424913599,-259.33153735240285,415.0321013901453,engagement_velocity
2025-07-26,57.600199022950676,-258.6385066104151,382.4394999592892,engagement_velocity
2025-07-27,314.9270750000098,-19.73733198513641,650.7167240600699,engagement_velocity
2025-07-28,112.22428958436308,-207.33849886369396,418.8523030579952,engagement_velocity
2025-08-01,74.16616640602659,-268.25342760918414,397.31439381539565,engagement_velocity
2025-08-02,62.12751126826129,-279.70118934320783,393.58366068117675,engagement_velocity
2025-08-03,319.4543872485656,0.6087331815031299,655.210957675985,engagement_velocity
2025-08-04,116.75160183589125,-219.56198373634908,444.3839611805384,engagement_velocity
2025-08-05,170.3047753786391,-177.0773271916736,513.8075528259524,engagement_velocity
2025-08-06,60.66486843756982,-275.10549594065253,383.88178681937495,engagement_velocity
2025-08-07,88.33521188063622,-252.70718212181507,420.52979411703626,engagement_velocity
2025-08-08,78.69347865550014,-241.98745433988086,399.53836716602814,engagement_velocity
2025-08-09,66.6548235177378,-235.05360628703986,424.24121549606747,engagement_velocity
2025-08-10,323.9816994983532,10.297293526390062,664.5502353811711,engagement_velocity
2025-08-11,121.27891408589343,-207.52041711355216,460.03530668496956,engagement_velocity
2025-08-12,174.83208762640243,-167.93325705089177,499.35159271345293,engagement_velocity
2025-08-13,65.19218068274573,-260.6932037275851,383.8223130324095,engagement_velocity
2025-08-14,92.86252412431203,-232.7953780444464,400.8497280817921,engagement_velocity
2025-08-15,83.22079089647248,-261.85605494364023,420.7787123486379,engagement_velocity
2025-08-16,71.18213575576439,-256.7027987108045,390.91049865375106,engagement_velocity
2025-08-17,328.50901173403213,4.901040585818515,676.23968890341,engagement_velocity
2025-08-18,125.80622631868279,-175.05535451032753,443.92458098599275,engagement_velocity
2025-08-19,179.35939985944154,-128.92904594138986,507.3699252235124,engagement_velocity
2025-08-20,69.71949291530076,-263.74752971501937,414.5287916359517,engagement_velocity
2025-08-21,97.38983635649151,-221.6929061897089,417.23594350360395,engagement_velocity
2025-08-22,87.74810313010732,-240.6598573935886,409.0120184269325,engagement_velocity
2025-08-23,75.70944798873035,-240.24008728703961,410.4774253977346,engagement_velocity
2025-08-24,333.0363239668627,-2.0436521512678865,661.8852992901892,engagement_velocity
2025-08-25,130.3335385514722,-194.33908834951592,435.97869070276056,engagement_velocity
2025-08-26,183.88671209227675,-145.16105804371253,513.2957129828843,engagement_velocity
2025-08-27,74.24680514838504,-270.3476456150926,384.85592792112885,engagement_velocity
2025-08-28,101.9171485898708,-216.36286552100796,416.1724099075121,engagement_velocity
2025-08-29,92.27541536263873,-232.32851193475358,431.2698132757324,engagement_velocity
2025-08-30,80.2367602216963,-242.2798219271114,418.48980646398553,engagement_velocity
2025-08-31,337.5636361997281,5.954888806635242,673.827131262385,engagement_velocity
2025-09-01,134.86085078447806,-202.85972358527195,462.95570058534213,engagement_velocity
2025-09-02,188.41402432475826,-121.59092205916306,559.5252928261713,engagement_velocity
2025-09-03,78.77411738146932,-246.18695159262558,386.1810712898552,engagement_velocity
2025-09-04,106.4444608228533,-216.34138627928334,451.07194750131623,engagement_velocity
2025-09-05,96.8027275951701,-228.94204758977398,418.636886830677,engagement_velocity
2025-09-06,84.76407245505652,-257.76258371250947,410.720086635663,engagement_velocity
2025-09-07,342.09094843275216,22.809205457963518,668.4685215319141,engagement_velocity
2025-09-08,139.38816301726743,-172.8977874774572,466.73328103112374,engagement_velocity
2025-09-09,192.94133655815116,-153.10818317483646,468.5041667870159,engagement_velocity
2025-09-10,83.3014296145536,-230.8745783566887,389.4180349366939,engagement_velocity
2025-09-11,110.97177305623256,-190.04834870562,414.4619315204338,engagement_velocity
2025-09-12,101.33003982877901,-206.77180958114317,420.9166698464567,engagement_velocity
2025-09-13,89.29138468762822,-229.48083443347713,401.9379951790971,engagement_velocity
2025-09-14,346.61826066577623,8.470126066458153,683.3221529575153,engagement_velocity
2025-09-15,143.91547525060471,-201.7664094556608,463.47156007807905,engagement_velocity
2025-09-16,197.4686487909864,-152.4229863202952,535.8527064947336,engagement_velocity
2025-09-17,87.82874184710865,-258.91227986419534,397.0698905280701,engagement_velocity
2025-09-18,115.49908528901193,-228.8638470566597,418.9137666922196,engagement_velocity
2025-09-19,105.85735206131042,-208.55871181951792,418.0960614901005,engagement_velocity
2025-09-20,93.81869692042179,-204.7323103478939,411.5131249677562,engagement_velocity
2025-09-21,351.14557289880037,11.109586584552012,668.908275539928,engagement_velocity
2025-09-22,148.4427874833941,-182.10477912179576,465.0336600216281,engagement_velocity
2025-09-23,201.99596102417553,-138.58907790363673,516.0261484070477,engagement_velocity
2025-09-24,92.35605408072219,-243.33709689857437,413.0354872695869,engagement_velocity
2025-09-25,120.02639752179132,-200.24355429931538,437.55012799168435,engagement_velocity
2025-09-26,110.38466429494527,-235.6248926715413,440.0124268139484,engagement_velocity
2025-09-27,98.34600915338775,-207.4300605457572,429.01537806806454,engagement_velocity
