analysis_date,yhat,yhat_lower,yhat_upper,metric
2025-07-08,152.1957050217357,-189.18489507715103,492.2830548872216,engagement_velocity
2025-07-09,42.55578921177042,-278.8005127988754,388.9904666921971,engagement_velocity
2025-07-10,70.22612363845178,-266.6806830829017,409.8648273143148,engagement_velocity
2025-07-11,60.584380143110494,-280.7955416261511,385.4006502385586,engagement_velocity
2025-07-12,48.545712489033626,-273.51187799689205,372.8193230009116,engagement_velocity
2025-07-13,305.87257919210737,-28.548434339711857,632.5184070396215,engagement_velocity
2025-07-14,103.16978106685895,-222.23234026333955,416.3546957605165,engagement_velocity
2025-07-15,156.72294605567652,-176.97440225070667,481.3125512368796,engagement_velocity
2025-07-16,47.0830303128389,-275.77279353034675,369.2368038215681,engagement_velocity
2025-07-17,74.75336480665095,-265.3168118368677,408.5022035884423,engagement_velocity
2025-07-18,65.11162139142445,-244.08529946494377,404.04972089840527,engagement_velocity
2025-07-19,53.07295385572241,-277.76501482928717,393.9790634328692,engagement_velocity
2025-07-20,310.39982067829357,-7.614268451606171,635.0723335178066,engagement_velocity
2025-07-21,107.6970226354262,-211.74275000675027,481.6127700038198,engagement_velocity
2025-07-22,161.2501877293238,-162.66562231268816,481.342405933293,engagement_velocity
2025-07-23,51.61027204727719,-265.38288820499207,382.6073644256075,engagement_velocity
2025-07-24,79.28060659885472,-253.69087339463206,405.67669925973775,engagement_velocity
2025-07-25,69.6388632402128,-261.79867338634944,405.1375894143406,engagement_velocity
2025-07-26,57.60019572279652,-294.47043199184924,385.27762110027146,engagement_velocity
2025-07-27,314.9270727301191,24.589368076654136,664.1002123454175,engagement_velocity
2025-07-28,112.22428487296996,-227.79585788680623,419.3463608013146,engagement_velocity
2025-08-01,74.16616630472825,-236.97172941920033,378.2765343978193,engagement_velocity
2025-08-02,62.1275089968164,-267.6721711419697,397.77413027223025,engagement_velocity
2025-08-03,319.45438604587065,-2.328178030429344,642.0989945488869,engagement_velocity
2025-08-04,116.75159825024717,-205.94221837630417,435.85736096610924,engagement_velocity
2025-08-05,170.304773568277,-133.49914027477564,522.8772582018415,engagement_velocity
2025-08-06,60.66486811184602,-257.11289488633776,387.68856709094734,engagement_velocity
2025-08-07,88.33521286403376,-242.79868097686347,409.41734390885074,engagement_velocity
2025-08-08,78.69347970717098,-236.33356880794346,411.85744166473154,engagement_velocity
2025-08-09,66.6548224221431,-255.97544256364426,415.43377910262126,engagement_velocity
2025-08-10,323.9816994943894,-8.191410523496138,617.599724061742,engagement_velocity
2025-08-11,121.27891170179471,-209.3007022962304,457.6757198541885,engagement_velocity
2025-08-12,174.83208701484645,-163.1089805344399,505.2313392333365,engagement_velocity
2025-08-13,65.19218155308896,-257.3522115223401,395.18222474506035,engagement_velocity
2025-08-14,92.86252632756091,-249.69125614676145,377.76746336459945,engagement_velocity
2025-08-15,83.220793191779,-249.61611209523298,395.6774038547921,engagement_velocity
2025-08-16,71.18213589825201,-246.12117762565953,414.1738198746232,engagement_velocity
2025-08-17,328.50901296259735,3.611201722657011,642.9390644836145,engagement_velocity
2025-08-18,125.8062251615597,-207.81256701683597,455.4797352672506,engagement_velocity
2025-08-19,179.3594004748612,-137.42909697017933,493.03239358441186,engagement_velocity
2025-08-20,69.71949501261957,-236.7871055221502,425.68771966103,engagement_velocity
2025-08-21,97.38983978671601,-237.05426774381746,421.25252503224806,engagement_velocity
2025-08-22,87.74810665238951,-241.55557127632144,399.1032151303702,engagement_velocity
2025-08-23,75.70944935819361,-264.20715263922756,409.4830909087074,engagement_velocity
2025-08-24,333.0363264224035,-17.22453137625484,661.8360884253472,engagement_velocity
2025-08-25,130.3335386213247,-187.67545845121626,460.51357934256725,engagement_velocity
2025-08-26,183.88671393467206,-157.29773895571608,493.63401737798927,engagement_velocity
2025-08-27,74.24680847267949,-258.93170714321104,432.69522096506273,engagement_velocity
2025-08-28,101.9171532470709,-227.19769456917535,430.33379240260757,engagement_velocity
2025-08-29,92.27542011189654,-227.70206606729428,437.24525559623635,engagement_velocity
2025-08-30,80.23676281813519,-223.6411829998731,396.9835787126811,engagement_velocity
2025-08-31,337.5636398822446,11.448923581047481,659.4145621437533,engagement_velocity
2025-09-01,134.86085208130623,-205.996203712416,487.55537030656654,engagement_velocity
2025-09-02,188.41402739412916,-134.18660770424088,496.99889280926806,engagement_velocity
2025-09-03,78.7741219327394,-254.70655609330015,411.2107158166703,engagement_velocity
2025-09-04,106.44446670702902,-215.80682127453096,429.7142629589728,engagement_velocity
2025-09-05,96.80273357140354,-219.00078239424383,424.24377537347806,engagement_velocity
2025-09-06,84.76407627847104,-246.28707352979714,417.68900014523626,engagement_velocity
2025-09-07,342.0909533422443,-0.3209072102151741,656.6631735564151,engagement_velocity
2025-09-08,139.38816554107117,-183.87851199798246,465.9018485356705,engagement_velocity
2025-09-09,192.94134085449775,-155.21281728568755,514.3138198325203,engagement_velocity
2025-09-10,83.30143539279932,-234.73831755297232,421.92070687058333,engagement_velocity
2025-09-11,110.97178016738394,-218.39136944863463,418.6194406540056,engagement_velocity
2025-09-12,101.33004703198807,-248.29131124658403,427.3723586591294,engagement_velocity
2025-09-13,89.29138973801838,-233.74732835702494,423.1433959112936,engagement_velocity
2025-09-14,346.61826680224397,18.543871530687316,654.9541089589036,engagement_velocity
2025-09-15,143.91547900138417,-173.57091026022994,463.9812604754663,engagement_velocity
2025-09-16,197.46865431430862,-129.91952912992514,526.9694449307233,engagement_velocity
2025-09-17,87.82874885232998,-245.85439382221165,388.1249511532018,engagement_velocity
2025-09-18,115.49909362713893,-202.61987727860634,435.4200642834556,engagement_velocity
2025-09-19,105.85736049149511,-215.7042011588587,435.6455157845373,engagement_velocity
2025-09-20,93.81870319778754,-251.3214963901885,387.43254503045205,engagement_velocity
2025-09-21,351.14558026224375,27.244404328216646,677.637529507655,engagement_velocity
2025-09-22,148.44279246114914,-175.8490012823703,471.1777973367927,engagement_velocity
2025-09-23,201.99596777447334,-119.0074541178488,534.9381768503777,engagement_velocity
2025-09-24,92.35606231291915,-220.53022776541147,395.50659723962036,engagement_velocity
2025-09-25,120.02640708689395,-211.7337871670339,419.4314305389501,engagement_velocity
2025-09-26,110.38467395210557,-201.230425422811,448.19124887644597,engagement_velocity
2025-09-27,98.34601665772918,-248.6990301330127,425.6691999785472,engagement_velocity
